Product Id,"Product External Id","Product Is Active","Product Division","Product Code","Product Name","Product Description","Primary Product Group Id","Primary Product Group","Product Type","Supplier Id","Supplier Code","Supplier Units Per Outer",Supplier,"Product Cost Price","Product Markup(%)","Product Price","Product TAX","Product Price Based On","Product Tracking Level","Product Warning Text","Product Minimum Inventory","Product Minimum Reorder","Product Minimum Order Type","Product Has Direct Cost","Product Available on Web","Product TAX Code","Product RRP","Product Notes","Product Is Purchased","Product Is Sold","Product Purchases Account","Product Sales Account","Product Inventory Account","Product Barcode","Product Is Controlled Drug","Product Desexes Patient","Product Triggers Patient Death","Product Patient Death Reason","Product Medication Text","Product Default Sell Units","Product Requires Prescription","Product Generates Prescription","Product RVM Direction of Use","Product RVM Length of Treatment Course","Product RVM Dose To Be Given","Product RVM Route of Administration","Product RVM Frequency of Treatments","Product RVM Length/Number of Treatments","Product RVM Withholding Period for Milk","Product RVM Withholding Period for Meat","Product RVM Maximum Dispense Quantity","Product RVM Maximum Dispense Frequency (days)","Auto Generate Product Type","Product Default Label Qty","Product Label Is Fixed Number","Product Identifier (NDC)","Product Schedule/Class","Product Lowest Dispensable Unit","Product Lowest Dispensable Quantity","Product Concentration","Product Concentration Unit","Product Concentration Volume","Product Concentration Diluted","Product Concentration Diluted Unit","Product Concentration Diluted Volume","Product Default Dosage Calculation Method","Product Default Route of Administration","Product Default Infusion Rate Per","Product Is CRI","Product Sheet Group","Product Service Fee Id","Product Service Fee Code","Product Service Fee External Reference"
628,MAH_4fd4abb1-c581-47ca-9b76-8c0e6bea26a8,YES,1,MAH_TRIVL,"Omega EFA Liquid (dog & cat) 8oz",,9,Retail,Standard,,,1,,14.82,100,29.64,2.2082,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,TRIVL,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
630,MAH_1ebc8193-cf14-48c9-9b30-d5382c52b003,YES,1,MAH_6313,"Hill's Feline L/D 4lb.",,4,"Prescription Foods",Medication,,,1,,17.23,39.99,24.1228,1.7972,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,6313,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
631,MAH_e736196a-ce0c-4ffe-a2fe-70ac2ffe2d6c,YES,1,MAH_8625,"Hill's K9 R/D 17.6 bag dry",,4,"Prescription Foods",Medication,,,1,,58.99,5.09,61.9916,4.6184,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,8625,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
635,MAH_bd99810d-2603-48cc-8291-4efd39df3b8e,YES,1,MAH_VETPEN,"Vetpen Device 8IU Kit",,6,Pharmacy,Medication,,,1,,101.3,25,126.625,9.4336,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,VETPEN,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
636,MAH_44ccdb8c-2a98-4ee4-b3d5-cfc0dde7715e,YES,1,MAH_600S,"DAPP - 3 year",vaccine,11,Vaccination,Vaccination,,,1,,12.86,191.6,37.5,0.0000,Price,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,600S,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
637,MAH_45efda2e-7c2f-49b8-9e86-663a0a7ee25c,YES,1,MAH_CRED,"Credelio Pink  6.1-12 lb (1 tablet)",,6,Pharmacy,Medication,33,,1,"Henry Schein",15.65,100,31.3,2.3319,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CRED,NO,,NO,,"Give 1 tablet by mouth monthly for ectoparasite prevention.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
640,MAH_bfb9bdff-fff8-48a1-91a1-fe947528b2b5,YES,1,MAH_DIA,"Ortho- Tibial Fx Plate",,7,Surgery,Procedure,,,1,,1750,0,1750,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,DIA,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
642,MAH_4c7c6110-67d7-4fcd-8b39-549977b985fb,YES,1,MAH_PANSUS,"Panacur Suspension per ml",,6,Pharmacy,Medication,,,1,,0.14,200,0.42,0.0313,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PANSUS,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
646,MAH_ced02908-7a94-42fa-b1d1-8acc4c609f95,YES,1,MAH_POTAS,"Potassium Chloride Inj per mL",,10,Injectables,Medication,,,1,,0.95,500,5.7,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,POTAS,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
647,MAH_b400b7a5-11ed-4524-963b-f0612a9a9201,YES,1,MAH_HSBT,"Hill's Soft Baked Prescription Treats",,9,Retail,Standard,33,,1,"Henry Schein",6.92,53.03,10.591,0.7890,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,HSBT,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
649,MAH_a37aa275-4a7f-472e-a320-3de09fb168cd,YES,1,MAH_SHV,"Shave - Therapeutic",,8,Service,Standard,,,1,,0,0,75,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,SHV,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
650,MAH_2c0a5722-a37b-4ce0-9791-68fd8bbe7baa,YES,1,MAH_HOSPIV,"Hospitalization Overnight w/ IV Fluids",,8,Service,Standard,,,1,,90,0,90,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,HOSPIV,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
651,MAH_b591cd75-3eb9-4593-9f2a-b74686c29ad5,YES,1,MAH_SX5,"OHE Canine 0-25 lb",,7,Surgery,Procedure,,,1,,120,0,120,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,SX5,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
652,MAH_a9c6cb47-0174-4ae0-953a-d50b1d91dea1,YES,1,MAH_NEOP3,"NeoPoly Dex Ophthalmic Ointment 3.5",,6,Pharmacy,Medication,,,1,,4.88,100,9.76,0.7271,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,NEOP3,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
656,MAH_b68ed41e-469f-4c5b-beb0-967160898b08,YES,1,MAH_SALIX,"Salix Injection [Furosemide] 50mg/ml",,10,Injectables,Medication,,,1,,0.34,500,2.04,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,SALIX,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
659,MAH_fbd90b64-3672-4bbb-8e37-edbd96d2b7fc,YES,1,MAH_47071,"RC K9 Gastrointestinal Low Fat 13.6oz",,4,"Prescription Foods",Medication,,,1,,2.44,92.21,4.6906,0.3494,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,47071,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
660,MAH_9183f175-b519-4585-9848-04ba214dd126,YES,1,MAH_SX11,"Castration - Canine 51-90 lb",,7,Surgery,Procedure,,,1,,135,0,135,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,SX11,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
661,MAH_6af93bfa-7e2f-4c59-8cb1-460a6ec809e3,YES,1,MAH_4243,"PPVD Fel DM Savory Select 5.5oz",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",1.95,49.74,2.92,0.2175,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,4243,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
662,MAH_57dbe0c6-b748-4184-86af-54e41bd0cbdd,YES,1,MAH_483917,"RC K9 GI Fiber Response 17.6 lb",,4,"Prescription Foods",Medication,,,1,,42.75,129.22,97.9898,7.3002,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,483917,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
664,MAH_a74d874e-0360-4658-85aa-5772404a137a,YES,1,MAH_SIM,"Simbadol Injection per mL",,10,Injectables,Medication,33,,1,"Henry Schein",30.53,100,61.06,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,SIM,YES,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
665,MAH_5976adb2-075e-4d65-b226-0f33cc74bbe5,YES,1,MAH_10013,"Hill's K9 I/D 27.5 lb",,4,"Prescription Foods",Medication,,,1,,92.99,2.15,94.993,7.0770,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,10013,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
667,MAH_a74aef09-ca7b-467a-a3c2-a3fb6705cafa,YES,1,MAH_EFASH,"Omega EFA Shampoo 8 oz",,6,Pharmacy,Medication,,,1,,4.57,285.12,17.6,1.3100,Markup,Product,,0,0,MINIMUM,YES,NO,7.45,0,"Minimum Price: 0.0000",YES,YES,,,,EFASH,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
670,MAH_87fa3bef-8ed6-4f9e-9645-bff1d46792c2,YES,1,MAH_PRED25,"Prednisone 2.5 mg",,6,Pharmacy,Medication,,,1,,0.08,150,0.2,0.0149,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PRED25,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
673,MAH_35fd01bb-9cb7-4edc-a4c6-987e9b40c56c,YES,1,MAH_M160,"Antech Fecal Culture",,5,Lab,Diagnostic,,,1,,132.85,50,199.275,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
675,MAH_33059fc5-d300-4e56-8987-d5a8f6323d3b,YES,1,MAH_METR4,"Metronidazole Suspension 100mg/ml",,6,Pharmacy,Medication,,,1,,0.61,200,1.83,0.1363,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,METR4,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
676,MAH_424bb8ae-e11e-40f7-994c-124f0b12bc2a,YES,1,MAH_SIMP80,"Simparica 80 mg. 44-88 lb per dose",,6,Pharmacy,Medication,,,1,,14.48,100,28.96,2.1575,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,SIMP80,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
678,MAH_ca21a8db-450a-4efc-a2cb-e61625da36c9,YES,1,MAH_KET1,"Ketoconazole 200 mg",,6,Pharmacy,Medication,33,,1,"Henry Schein",0.45,100,0.9,0.0671,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,KET1,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
679,MAH_34cc476f-3268-4df6-b49b-b77c916bec21,YES,1,MAH_METO5,"Metoclopramide 5 mg",,6,Pharmacy,Medication,,,1,,0.05,150,0.125,0.0093,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,METO5,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
680,MAH_68fca635-3b59-4746-a9c6-c763db2f07cd,YES,1,MAH_CITPT,"Coag Citrate PT",,5,Lab,Diagnostic,33,,1,"Henry Schein",17.35,100,34.7,0.0000,Price,Product,,0,0.0000,MINIMUM,NO,NO,E,0,,YES,YES,0,,0,CITPT,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
681,MAH_ab09b8f5-edc4-49f8-bc62-67dc26d850bf,YES,1,MAH_483817,"RC K9 GI Low Fat 17.6#",,4,"Prescription Foods",Medication,,,1,,67.61,44.93,97.9898,7.3002,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,483817,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
682,MAH_acc44c9f-d9f0-46ba-b0fc-7707510470f8,YES,1,MAH_7661,"PPVD K9 EN Gastroenteric 6lb",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",30.08,49.57,44.99,3.3518,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,7661,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
684,MAH_95ad0efe-32a5-4ea8-abb1-0aeb395dcdd6,YES,1,MAH_CLAVAC2,"Clavamox 250mg Tablet",Antibiotic,6,Pharmacy,Medication,,,1,,1.63,100,3.26,0.2429,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CLAVAC2,NO,,NO,,"Give #INPUT# tablet(s) by mouth every #INPUT# hours.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
685,MAH_f2448aef-7612-4c9f-a2a4-19ac0424aa3c,YES,1,MAH_8696,"Hill's Feline K/D 8.5lb",,4,"Prescription Foods",Medication,,,1,,39.11,45,56.7054,4.2246,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,8696,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
686,MAH_080d3e83-ab4d-4d6f-802c-1e76b115d264,YES,1,MAH_233,"Heartgard Plus 12 months (26-50 lbs) GRE",,6,Pharmacy,Medication,,,1,,72.36,100,144.72,10.7816,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,233,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
687,MAH_dd377063-ca84-4906-a564-2834606f45ee,YES,1,MAH_488677,"RC K9 Glycobalance 7.7 lb",,4,"Prescription Foods",Medication,,,1,,34.99,42.87,49.986,3.7240,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,488677,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
688,MAH_26ff3054-153b-4fae-bd59-8b0288c1c0ac,YES,1,MAH_FTH4,"Interceptor Plus Blue 6 mos 50.1-100 lb",,6,Pharmacy,Medication,33,,1,"Henry Schein",47.08,60,75.328,5.6119,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,FTH4,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
690,MAH_e634ca92-c0cd-42a0-8768-844e9bbbd25a,YES,1,MAH_BRAV5,"Bravecto Tablet 88-123lbs","Oral parasiticide
Flea/tick",6,Pharmacy,Medication,33,,1,"Henry Schein",47.82,75,83.685,6.2345,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,BRAV5,NO,,NO,,"Give #INPUT# tablet(s) by mouth every 3 months for ectoparasite prevention.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
693,MAH_47105985-76ad-4593-8739-bd199ab7a42c,YES,1,MAH_2574,"Hill's Healthy Advantage Kitten 3 lb bag",,9,Retail,Standard,,,1,,10.75,40,15.0489,1.1211,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,2574,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
695,MAH_2a49b3a8-5a9b-4ae0-bf24-8a9a4ce97a67,YES,1,MAH_PBNP,"ProBNP test (in-house)",,5,Lab,Diagnostic,33,,1,"Henry Schein",21.49,100,42.98,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,,YES,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
697,MAH_d480593a-8cd6-47f9-a70e-25e6868aa042,YES,1,MAH_CRYPT2,"Cryptorchid Castration - Inguinal",,7,Surgery,Procedure,,,1,,75,10,82.5,0.0000,Markup,No,,0,0.0000,MINIMUM,YES,NO,E,0,,NO,YES,0,,0,CRYPT2,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
699,MAH_f624a5d3-11df-4cf4-9856-a42a5feac18b,YES,1,MAH_PHYSB,"Phycox HA Small Bites 120 ct",,9,Retail,Standard,33,,1,"Henry Schein",28.18,100,56.36,4.1988,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PHY60,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
700,MAH_70a936a3-9750-4bef-81a7-bff347b995a3,YES,1,MAH_44185,"RC Feline Renal Support E 5.1 oz.",,4,"Prescription Foods",Medication,,,1,,1.64,94.51,3.1922,0.2378,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,"Minimum Price: 3.1900",NO,YES,0,,0,44185,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
701,MAH_06d36991-2fbc-486f-89b7-ad72fcecf638,YES,1,MAH_SKSC,"Skin Scrape & Cytology",,5,Lab,Diagnostic,,,1,,46,0,46,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
702,MAH_9ffa746b-f615-435a-831a-28fbd7ac0e15,YES,1,MAH_SVC2,"Wound Clip/Clean Level 2",,8,Service,Standard,,,1,,40,0,40,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,SVC2,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
703,MAH_d03cac36-8fa1-45a1-b98e-5a0775f4edf1,YES,1,MAH_SAT,"RC K9 Satiety 13.4 oz Can",,4,"Prescription Foods",Medication,33,,1,"Henry Schein",3.49,40,4.886,0.3640,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,SAT,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
705,MAH_e80e1713-ab56-487d-9b71-b11314d76afc,YES,1,MAH_4052,"Hill's Feline T/D 4lbs",,4,"Prescription Foods",Medication,,,1,,16.54,51.09,24.9884,1.8616,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,4052,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
707,MAH_8abfcddd-d3c2-4ddf-b4c1-9d58aad889c8,YES,1,MAH_MALS2,"Malaseb Shampoo 8oz",,6,Pharmacy,Medication,,,1,,15.52,75,27.16,2.0234,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,MALS2,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
708,MAH_874f320f-11ae-439e-84ad-6f8c4e47d4a5,YES,1,MAH_PHARM1,"Cefpodoxime 100mg Tablet","Antibiotic
Generic Simplicef",6,Pharmacy,Medication,33,,1,"Henry Schein",0.44,100,0.88,0.0656,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PHARM1,NO,,NO,,"Give #INPUT# tablet(s) by mouth every 24 hours.",1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
710,MAH_69c5b3cb-8a83-44bd-9736-32b980356824,YES,1,MAH_KLAS1,"K-Laser Additional Treatment",,8,Service,Standard,,,1,,0,0,27,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,KLAS1,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
711,MAH_fc222ed8-6061-4b40-9eda-cc009dbe8b7b,YES,1,MAH_DOX20,"Doxycycline 20 mg",,6,Pharmacy,Medication,33,,1,"Henry Schein",0.11,490.91,0.65,0.0484,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,DOX20,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
714,MAH_97dd2e0a-80c2-41d4-bf45-e628ad3a2d64,YES,1,MAH_CONV,"Convenia Injection (per mL)","Antibiotic
Injectable",10,Injectables,Medication,33,,1,"Henry Schein",42.35,100,84.7,6.3102,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CONV,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1833,SERVICEFEE_($12.0000)_(7.45),
715,MAH_34a090ad-defb-421e-aa6d-65a4d27f2f2f,YES,1,MAH_999,"Health Certificate Intrastate",,8,Service,Standard,,,1,,100,0,100,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,999,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
716,MAH_4c14f1fe-e515-4cdd-815b-a8270d5ea398,YES,1,MAH_KETOC,"Keto-C Shampoo 16 oz",,6,Pharmacy,Medication,33,,1,"Henry Schein",20.51,75,35.8925,2.6740,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,KETOC,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
719,MAH_19799781-4d1f-4eb8-bb98-96543ebb96fc,YES,1,MAH_PETPI,"Pet piller",,9,Retail,Standard,,,1,,1.49,200,4.47,0.3330,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PETPI,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
720,MAH_50b1ee9c-9819-49f9-a798-4126902cbc7c,YES,1,MAH_110,"Castration - Feline",,7,Surgery,Procedure,,,1,,0,0,75,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,110,NO,1,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
721,MAH_dba12209-d695-48cb-81b6-f59200a0a4ff,YES,1,MAH_CIV2,"Canine Influenza - 1 yr",,11,Vaccination,Vaccination,33,,1,"Henry Schein",24.4,84.43,45,0.0000,Markup,Product,,0,0.0000,MINIMUM,YES,NO,E,0,"Minimum Price: 10000023.6400",YES,YES,0,,0,CIV2,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
722,MAH_d18fd130-5f52-4936-9afa-c4da4dedbe27,YES,1,MAH_BIOPE,"Biopsy - Excisional",,7,Surgery,Diagnostic,,,1,,60,10,66,0.0000,Price,No,,0,0.0000,MINIMUM,NO,NO,E,0,,NO,YES,0,,0,BIOPE,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
724,MAH_842906fd-fa93-41a5-b72a-d40b47c47f08,YES,1,MAH_TRAZ50,"Trazodone 50mg Tablet",,6,Pharmacy,Medication,,,1,,0.04,300,0.16,0.0119,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,TRAZ50,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
728,MAH_8a047b70-e096-484d-8cce-81e24d4d3df3,YES,1,MAH_PHARM2,"Palladia 10 mg",,6,Pharmacy,Medication,33,,1,"Henry Schein",4.45,90,8.455,0.6299,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,PHARM2,NO,,NO,,,1.0000,YES,YES,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,1827,SERVICEFEE_($7.0000)_(7.45),
729,MAH_4fe90cc1-f255-40d2-87fc-3514be2faa13,YES,1,MAH_CPLTEST,"cPL Test - In House",,5,Lab,Diagnostic,33,,1,"Henry Schein",30.58,112.56,64.9977,4.8423,Markup,Product,,0,0.0000,MINIMUM,YES,NO,7.45,0,,YES,YES,0,,0,CPLTEST,NO,,NO,,,1.0000,NO,NO,,,,,,,,,0,0,,1,YES,,,,0,0,,,0,,,,,,NO,,,,
