Vetcove ID,Date,Hospital,Name,Order #,PO Number,Supplier,Manufacturer,Manufacturer Number,Primary Category,Secondary Category,GL Code,Vetcove Item ID,Cost per Dose,Units,Unit Price,Unit Measurement,List Price,Quantity,Total Price,Item Status,Supplier's SKU
422793687,2025-02-28,Animal Care Center + Pet House Suites,"Supercut Metzenbaum Scissors: 7"", Curved, Each",0075413690,VC0HXQ7E,Patterson,Multiple Manufacturers,75482C,Surgical Instruments,Miscellaneous Surgical Instruments,,437565,-26.0,1.0,-26.0,purchasing unit,,1,-26.0,Return,078942407
475733901,2025-09-08,Animal Care Center + Pet House Suites,pH·notix Ear Cleaner Sample,603439,,Vetcove,Vetoquinol,,,,,394814,0.0,1,0.0,dose,12.67,1,0.0,Completed,ea76d9d2-5b55-49df-b5c7-d4f5c1a073a9
420707558,2025-02-20,Animal Care Center + Pet House Suites,"Body Sprays: Sugar Cookie, 8 oz",6205896435,VC0JDGH4,Patterson,Animal Pharmaceuticals,AX10147,Pharmaceuticals,Dermatologic Preparations,,511000,7.09,1.0,7.09,bottle,,1,7.09,Completed,078946424
420707560,2025-02-20,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",6205896435,VC0JDGH4,Patterson,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.734,15.0,11.01,ml,,1,11.01,Completed,078360619
466846635,2025-08-18,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",6753408-0,VC0LWQEU,Penn Vet,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.9087,15.0,13.63,ml,,2,27.26,Completed,PHA112-14
466846636,2025-08-18,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Medium & Large Dogs, 30Ml, 5 Count",6753408-0,VC0LWQEU,Penn Vet,Nutramax,PROVFT5KP30,Nutraceuticals,Probiotics,Inventory - Medicine (1331),189253,18.9,5.0,94.5,each,,1,94.5,Completed,NMX1550
455955557,2025-07-03,Animal Care Center + Pet House Suites,"Metronidazole Tablets: 500Mg, 500 Count",62554088,VC0LADPL,MWI,Multiple Manufacturers,29300022705,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),55529,0.047,500.0,23.51,tablet,34.95,1,23.51,Completed,096987
455955552,2025-07-03,Animal Care Center + Pet House Suites,Conzol 1% Lotion: 60ml,62554088,VC0LADPL,MWI,VetOne,TP321MW,Pharmaceuticals,Antifungals,,6468,0.082,60.0,4.92,ml,5.77,1,4.92,Completed,501008
455674748,2025-07-03,Animal Care Center + Pet House Suites,"Lavender-Top Tube, EDTA, 2mL",5106209887,VC0LADPZ,Idexx,IDEXX,98-0003497-01,Diagnostics Laboratory,"Blood Tubes, Needles and Racks",,774329,0.0,2.0,0.0,ml,,3,0.0,Completed,98-0003497-01
454526040,2025-06-30,Animal Care Center + Pet House Suites,PPVD Veterinary Supplements Canine FortiFlora: 30 Count,6206688467,VC0L8GLN,Patterson,Nestle Purina,038100119310,Foods,"Diets, Therapeutic",Inventory Asset - Food (1333),428306,0.6963,30.0,20.89,each,,1,20.89,Completed,078941895
487924585,2025-11-10,Animal Care Center + Pet House Suites,Thermal Control PRO Heating Mat  Each,GRG4926,VC0N6IV6,Covetrus,Covetrus,DCT-80,Critical Care and Recovery,Thermal Pads and Blankets,General Supplies - Medical (5300),565080,310.39,1.0,310.39,purchasing unit,294.87,1,310.39,Completed,077591
455677091,2025-07-03,Animal Care Center + Pet House Suites,"Cuffed PVC Endotracheal Tube: Sterile, Clear, 9mm x 330mm, 1 Each",6706972-0,VC0LADTL,Penn Vet,Multiple Manufacturers,100/100/090,Anesthesia,Endo tubes Laryngoscopes,,192423,2.05,1.0,2.05,tube,,2,4.1,Completed,SV1016
466618628,2025-08-14,Animal Care Center + Pet House Suites,Vanguard CIV H3N2/H3N8 Vaccine: 25 x 1 Dose,6207051527,VC0LVLUJ,Patterson,Zoetis,10016338,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),234428,13.23,25.0,330.75,dose,,1,330.75,Completed,078931121
466618626,2025-08-14,Animal Care Center + Pet House Suites,"Thyro-Tabs Canine: 0.4mg, 120 Count",6207051527,VC0LVLUJ,Patterson,Multiple Manufacturers,2541,Pharmaceuticals,Hormones and Analogs,,193782,0.0818,120.0,9.82,tablet,,1,9.82,Completed,078879433
468416532,2025-08-21,Animal Care Center + Pet House Suites,"ThermoScan PRO 6000 Ear Thermometer Probe Covers: Disposable, 200 Count",63271280,VC0MZ93R,MWI,Welch Allyn,06000-005,Diagnostics Exam,Thermometers Jars Probe Covers,,379252,0.0693,200.0,13.86,covers,17.0,5,69.3,Completed,103315
468416531,2025-08-21,Animal Care Center + Pet House Suites,"Low Dead Space Syringe with Needle(Soft Pack): Sterile, 3ml, Luer Lock, 22g x 3/4"", 100 Count",63271280,VC0MZ93R,MWI,Multiple Manufacturers,26115,Administration and Transfusion,Syringes and Needles,General Supplies - Medical (5300),845962,0.157,100.0,15.7,Syringes,15.7,4,62.8,Completed,024206
468416529,2025-08-21,Animal Care Center + Pet House Suites,"Mirataz® (Mirtazapine Transdermal Ointment): 5G, Each",63271280,VC0MZ93R,MWI,Dechra,8607868601,Pharmaceuticals,Weight Management,Inventory - Medicine (1331),268192,5.574,5.0,27.87,g,31.21,2,55.74,Completed,112952
468416528,2025-08-21,Animal Care Center + Pet House Suites,"Gentamicin Sulfate with Betamethasone Valerate: USP, 120ml",63271280,VC0MZ93R,MWI,Multiple Manufacturers,VINB-0G53-4702,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),542908,0.0492,120.0,5.91,ml,6.93,1,5.91,Completed,502007
468416527,2025-08-21,Animal Care Center + Pet House Suites,"Nutramax Denamarin For Large Dogs, 425Mg, 30Ct Blue Tablets",63271280,VC0MZ93R,MWI,Nutramax,DENAMLG30,Nutraceuticals,S-Adenosyl,,191616,1.606,30.0,48.18,tablet,48.18,1,48.18,Completed,034015
468416526,2025-08-21,Animal Care Center + Pet House Suites,"TB Syringe with Needle(Soft Pack): Sterile, 1ml, Luer Slip, 25g x 5/8"", 100 Count",63271280,VC0MZ93R,MWI,Multiple Manufacturers,303-2158,Administration and Transfusion,Syringes and Needles,General Supplies - Medical (5300),845938,0.0649,100.0,6.49,syringes,7.61,3,19.47,Completed,985055
468416525,2025-08-21,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",63271280,VC0MZ93R,MWI,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.9087,15.0,13.63,ml,14.99,1,13.63,Completed,015885
458882680,2025-07-14,Animal Care Center + Pet House Suites,"Prednisone Tablets: 20Mg, 500 Count",6716085-6,VC0LESHX,Penn Vet,Multiple Manufacturers,0143973805,Pharmaceuticals,Immunosuppressants,,81015,0.0445,500.0,22.27,tablet,,1,22.27,Completed,PVS625
458882634,2025-07-14,Animal Care Center + Pet House Suites,Feliway Spray: 60ml,6716085-0,VC0LESHX,Penn Vet,Ceva,CEV500330,Pharmaceuticals,Behavior Modification Drugs,,176364,0.3823,60.0,22.94,ml,,3,68.82,Completed,CEV500330
458882635,2025-07-14,Animal Care Center + Pet House Suites,"Low Dead Space Syringe with Needle(Soft Pack): Sterile, 3ml, Luer Lock, 22g x 3/4"", 100 Count",6716085-0,VC0LESHX,Penn Vet,Multiple Manufacturers,26115,Administration and Transfusion,Syringes and Needles,,845962,0.1223,100.0,12.23,Syringes,,3,36.69,Completed,XL26115
458882633,2025-07-14,Animal Care Center + Pet House Suites,"Nitrile Exam Gloves Powder Free: Medium, 100 Count",6716085-0,VC0LESHX,Penn Vet,Multiple Manufacturers,RHI-UNB5M100BX,Apparel and Drapes,Miscellaneous Protective Wear,,81196,0.0477,100.0,4.77,gloves,,2,9.54,Completed,GLVEXN02M
458882632,2025-07-14,Animal Care Center + Pet House Suites,Neopolydex Ophthalmic Suspension: 5Ml,6716085-0,VC0LESHX,Penn Vet,Multiple Manufacturers,2420883060,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),40454,4.9,1.0,4.9,bottle,,1,4.9,Completed,VED1818
458882631,2025-07-14,Animal Care Center + Pet House Suites,Neopolydex Ophthalmic Ointment: 3.5g,6716085-0,VC0LESHX,Penn Vet,Multiple Manufacturers,2420879535,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),38192,1.3457,3.5,4.71,g,,1,4.71,Completed,VED1812
458882390,2025-07-14,Animal Care Center + Pet House Suites,"Mometavet® (gentamicin sulfate, mometasone furoate anhydrous, and clotrimazole otic suspension): 15gm",6206793261,VC0LF83O,Patterson,Dechra,MMET-15,Pharmaceuticals,Otic Preparations,,729107,22.74,1.0,22.74,bottle,,2,45.48,Completed,078951701
458460654,2025-07-14,Animal Care Center + Pet House Suites,Vanguard DAPP: 25 x 1 Dose,6206787774,VC0LEQ4B,Patterson,Zoetis,10024433,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),474975,5.15,25.0,128.75,dose,,1,128.75,Completed,078945206
436861768,2025-04-28,Animal Care Center + Pet House Suites,"Micro Bore Extension Set: T Connector, Luer Lock, 5""",6633687-0,VC0KAP6G,Penn Vet,Zoetis,320764601,Administration and Transfusion,IV Sets and Connectors,,87537,3.52,1.0,3.52,each,,10,35.2,Completed,ABT32076-01
436861767,2025-04-28,Animal Care Center + Pet House Suites,MURICIN® (mupirocin 2%) Ointment: 15g,6633687-0,VC0KAP6G,Penn Vet,Dechra,42015,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),192197,0.7793,15.0,11.69,g,,2,23.38,Completed,PHA420-15
436861765,2025-04-28,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 160mg, 4 Count",6633687-0,VC0KAP6G,Penn Vet,Multiple Manufacturers,86136010435,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596816,5.5725,4.0,22.29,tablet,,1,22.29,Completed,ZYV2030
476701459,2025-09-25,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Medium & Large Dogs, 30Ml, 5 Count",6793445-0,VC0MI1WY,Penn Vet,Nutramax,PROVFT5KP30,Nutraceuticals,Probiotics,Inventory - Medicine (1331),189253,18.9,5.0,94.5,each,,1,94.5,Completed,NMX1550
476701456,2025-09-25,Animal Care Center + Pet House Suites,Azithromycin Oral Suspension:  30Ml (40Mg/Ml),6793445-0,VC0MI1WY,Penn Vet,Multiple Manufacturers,00093202631,Pharmaceuticals,Antimicrobial Agents,Inventory - Med Supplies (1332),55413,3.99,1.0,3.99,bottle,,1,3.99,Completed,PVS4496
476701457,2025-09-25,Animal Care Center + Pet House Suites,"Ketoconazole Tablets: 200Mg, 100 Count",6793445-0,VC0MI1WY,Penn Vet,Multiple Manufacturers,00378026101,Pharmaceuticals,Antifungals,Inventory - Medicine (1331),145129,0.3291,100.0,32.91,tablet,,1,32.91,Completed,PVS314380
476701455,2025-09-25,Animal Care Center + Pet House Suites,"Carprofen Chewable Tablets: 25mg, 180 Count",6793445-0,VC0MI1WY,Penn Vet,Multiple Manufacturers,6451970845,Pharmaceuticals,Antiinflammatories,Inventory - Medicine (1331),224946,0.2429,180.0,43.72,tablet,,1,43.72,Completed,ZYV3010
474747046,2025-09-18,Animal Care Center + Pet House Suites,Trizultra+Keto® Flush 4Oz,GMZ4654,VC0MEC48,Covetrus,Dechra,TUW,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),266184,2.975,4.0,11.9,oz,12.99,1,11.9,Completed,032722
474747049,2025-09-18,Animal Care Center + Pet House Suites,"Proin Chewable Tablets: 50mg, 60 Count",GMZ4654,VC0MEC48,Covetrus,PRN,30030748,Pharmaceuticals,"Vitamins, Minerals, and Supplements",Inventory - Medicine (1331),20547,0.4645,60.0,27.87,tablet,27.92,1,27.87,Completed,058225
474747048,2025-09-18,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Cats & Small Dogs, 15Ml, 5 Count",GMZ4654,VC0MEC48,Covetrus,Nutramax,PROVFT5KP15,Nutraceuticals,Probiotics,,189423,16.9,5.0,84.5,each,84.5,1,84.5,Completed,057954
474747045,2025-09-18,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",GMZ4654,VC0MEC48,Covetrus,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.9087,15.0,13.63,ml,14.99,1,13.63,Completed,008901
413937460,2025-01-23,Animal Care Center + Pet House Suites,Fecal Specimen Collection Container: 30mL,5092622171,VC0JZESL,Idexx,IDEXX,98-12245-00,Diagnostics Laboratory,Fecal Tests,,175922,0.0,1.0,0.0,tube,,50,0.0,Completed,98-12245-00
413937459,2025-01-23,Animal Care Center + Pet House Suites,"Gold-Top, SST w/Gel: 4mL, 50 Count",5092622171,VC0JZESL,Idexx,IDEXX,98-0003508-01,Diagnostics Laboratory,"Blood Tubes, Needles and Racks",,774334,0.0,4.0,0.0,ml,,1,0.0,Completed,98-0003508-01
418653457,2025-02-10,Animal Care Center + Pet House Suites,"Low Dead Space Syringe with Needle(Soft Pack): Sterile, 3ml, Luer Lock, 22g x 3/4"", 100 Count",6205850680,VC0J82EE,Patterson,Exel International,26115,Administration and Transfusion,Syringes and Needles,,845962,0.0,100.0,0.0,Syringes,,2,0.0,Completed,078683955
475560972,2025-09-22,Animal Care Center + Pet House Suites,"Nitrile Exam Gloves Powder Free: Medium, 100 Count",63714051,VC0MFMBE,MWI,Multiple Manufacturers,RHI-UNB5M100BX,Apparel and Drapes,Miscellaneous Protective Wear,General Supplies - Medical (5300),81196,0.0449,100.0,4.49,gloves,5.39,2,8.98,Completed,063987
475560968,2025-09-22,Animal Care Center + Pet House Suites,"Animax Ointment (Nystatin, Neomycin Sulfate, Thiostrepton, Triamcinolone Acetonide Ointment): 15 Ml",63714051,VC0MFMBE,MWI,Dechra,12215,Pharmaceuticals,Dermatologic Preparations,Inventory - Medicine (1331),143513,0.9087,15.0,13.63,ml,14.99,1,13.63,Completed,015885
461465415,2025-07-24,Animal Care Center + Pet House Suites,Vetscan Imagyst Ova Oocysts: 40 Tests,1020748743,VC0LKNLF,Zoetis,Zoetis,10023835,Diagnostics Laboratory,Fecal Tests,Inventory Asset - Lab Supplies (1334),391101,12.6,40.0,504.0,test,560.0,1,504.0,Completed,10023835
447296518,2025-06-05,Animal Care Center + Pet House Suites,TrizEDTA® Aqueous Flush: 16oz,6675876-0,VC0KULG8,Penn Vet,Dechra,16TZAQW,Pharmaceuticals,Otic Cleansers/Drying Agent,Inventory - Medicine (1331),30642,1.5562,16.0,24.9,oz,,2,49.8,Completed,DP1270
447033390,2025-06-05,Animal Care Center + Pet House Suites,Catalyst Lyte 4 Clip: 12 Count,5103786001,VC0KUP5V,Idexx,IDEXX,98-11009-02,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,176140,14.25,12.0,171.0,each,181.2,1,171.0,Completed,98-11009-02
446976578,2025-06-05,Animal Care Center + Pet House Suites,Catalyst Total T4 Test: 12 Count,5103781752,VC0KULET,Idexx,IDEXX,99-0001000,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,175878,0.0,12.0,0.0,test,330.0,1,0.0,Completed,99-0001000
448170519,2025-06-09,Animal Care Center + Pet House Suites,"Cytopoint: 30mg (20.1-30lb), 1 Vial (Ordered in Multiples of 5)",1020450822,VC0KVSVW,Zoetis,Zoetis,10022181,Pharmaceuticals,Dermatologic Preparations,,298727,44.59,1.0,44.59,vial,45.5,10,445.9,Completed,10022181
466618707,2025-08-14,Animal Care Center + Pet House Suites,"PureVax® Feline 3 (RCP): 0.5ml, 25 Doses",2104432289,17371768,Boehringer Ingelheim,Boehringer Ingelheim,159726,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),427948,5.766,25.0,144.15,dose,200.21,1,144.15,Completed,159726
466618711,2025-08-14,Animal Care Center + Pet House Suites,"Doxycycline Hyclate Tablets: 100Mg, 500 Count",63169077,VC0LVLUB,MWI,Multiple Manufacturers,67405055005,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),39090,0.0466,500.0,23.29,tablet,26.78,1,23.29,Completed,097382
451623502,2025-06-19,Animal Care Center + Pet House Suites,"Claro Otic Solution: 1 ml, 1 x 10 Count",62340646,VC0L2XAR,MWI,Elanco,90209438,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),156413,18.94,10.0,189.4,tube,195.09,1,189.4,Completed,123279
451594873,2025-06-19,Animal Care Center + Pet House Suites,"Hydroxyzine Hcl Tablets: 50Mg, 100 Count",6691311-0,VC0L2XDR,Penn Vet,Multiple Manufacturers,VINVHYDR5001,Pharmaceuticals,Behavior Modification Drugs,,83536,0.0285,100.0,2.85,tablet,,2,5.7,Completed,PVS22671
451594871,2025-06-19,Animal Care Center + Pet House Suites,Brush with Nylon Bristles: 3 Count,6691311-0,VC0L2XDR,Penn Vet,Integra Miltex,31000,Autoclaves and Inst Cleaners,Inst Clean Disinfect Lube,,197174,6.0467,3.0,18.14,each,,1,18.14,Completed,MLX3-1000
451594869,2025-06-19,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 60mg, 4 Count",6691311-0,VC0L2XDR,Penn Vet,Multiple Manufacturers,86117002917,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596817,4.745,4.0,18.98,tablet,,1,18.98,Completed,FEL1540
451594867,2025-06-19,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 16mg, 4 Count",6691311-0,VC0L2XDR,Penn Vet,Multiple Manufacturers,86136010135,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596818,2.3125,4.0,9.25,tablet,,1,9.25,Completed,FEL1500
450160739,2025-06-16,Animal Care Center + Pet House Suites,"Gauze Sponges Dermacea Non-sterile, Non-woven: 4-Ply, 3"" x 3"", 200 Count",6206569911,VC0LZG9U,Patterson,Medtronic,441401,Wound Care and White Goods,Gauze Sponges and Lap Sponges,General Supplies - Medical (5300),134767,1.94,1.0,1.94,each,,20,38.8,Completed,078923201
450160737,2025-06-16,Animal Care Center + Pet House Suites,Vanguard crLyme:  25 x 1 Dose,6206569911,VC0LZG9U,Patterson,Zoetis,10012878,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),170181,15.43,25.0,385.75,dose,,1,385.75,Completed,078925876
449706222,2025-06-16,Animal Care Center + Pet House Suites,Convenia Sterile Water: 10ml,GKN0428,VC0LZG8X,Covetrus,Zoetis,10001961,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),170299,0.0,10.0,0.0,ml,,1,0.0,Completed,082174
449706219,2025-06-16,Animal Care Center + Pet House Suites,Neopolydex Ophthalmic Suspension: 5Ml,GKN0428,VC0LZG8X,Covetrus,Multiple Manufacturers,2420883060,Pharmaceuticals,Ophth Preps and Treatments,Inventory - Medicine (1331),40454,5.39,1.0,5.39,bottle,5.55,2,10.78,Completed,075717
449706218,2025-06-16,Animal Care Center + Pet House Suites,"Midazolam Injection: 5ml (5mg/ml), 10 Count",GKN0428,VC0LZG8X,Covetrus,Multiple Manufacturers,00409-2596-03,Pharmaceuticals,Sedatives and Tranquilizers,,305375,0.9538,50.0,47.69,ml,49.12,1,47.69,Completed,072622
449705948,2025-06-16,Animal Care Center + Pet House Suites,Catalyst Chem 17 Clip: 12 Count,5104716546,VC0LZG7Y,Idexx,IDEXX,98-11003-02,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,176103,52.5,12.0,630.0,each,667.8,1,630.0,Completed,98-11003-02
471450975,2025-09-04,Animal Care Center + Pet House Suites,"Mometavet® (gentamicin sulfate, mometasone furoate anhydrous, and clotrimazole otic suspension): 15gm",GMR2864,VC0M6XYL,Covetrus,Dechra,MMET-15,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),729107,20.88,1.0,20.88,bottle,22.74,1,20.88,Completed,083321
471450973,2025-09-04,Animal Care Center + Pet House Suites,"Pet Burial Box: Small, 12 Count",GMR2864,VC0M6XYL,Covetrus,Multiple Manufacturers,BUTLRSMPETVAULT,Facility Supplies,Boxes and Urns,,32215,3.48,12.0,41.76,each,53.09,1,41.76,Completed,071046
458000147,2025-07-10,Animal Care Center + Pet House Suites,Vetscan Imagyst Fecal Giardia Kit: 40 Count,1020659787,VC0LDCVW,Zoetis,Zoetis,10023831,Diagnostics Laboratory,Fecal Tests,Inventory Asset - Lab Supplies (1334),429880,12.6,40.0,504.0,kit,560.0,1,504.0,Completed,10023831
434855057,2025-04-21,Animal Care Center + Pet House Suites,"Primary IV Set with Convertible Pin Macrodrip: 80"", 15 drops/ml",6206169344,VC0K78RZ,Patterson,Multiple Manufacturers,12672-28,Administration and Transfusion,IV Sets and Connectors,,137626,2.34,1.0,2.34,purchasing unit,,10,23.4,Completed,078350123
434855050,2025-04-21,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 15cm, Each",6206169344,VC0K78RZ,Patterson,Genia,306456,Wound Care and White Goods,Elizabethan and Recovery Collars,,443063,7.7,1.0,7.7,collar,,1,7.7,Completed,078942394
434855049,2025-04-21,Animal Care Center + Pet House Suites,"Genia Velfast Self-Grip K9 E-Collars: 12.5cm, Each",6206169344,VC0K78RZ,Patterson,Genia,306454,Wound Care and White Goods,Elizabethan and Recovery Collars,,443058,6.64,1.0,6.64,collar,,1,6.64,Completed,078942393
434855045,2025-04-21,Animal Care Center + Pet House Suites,Cerenia Injectable Solution: 20ml,6206169344,VC0K78RZ,Patterson,Zoetis,10021317,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),298503,9.586,20.0,191.72,ml,,1,191.72,Completed,078947199
434824292,2025-04-21,Animal Care Center + Pet House Suites,"Posatex Otic Suspension: 15g, 12 Count",6626209-0,VC0K78UM,Penn Vet,Merck,94137,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),192531,2.146,180.0,386.28,g,,1,386.28,Completed,INV094137
434824287,2025-04-21,Animal Care Center + Pet House Suites,Amoxicillin and Clavulanate Potassium Oral Suspension: 15ml (62.5mg/1ml),6626209-0,VC0K78UM,Penn Vet,Multiple Manufacturers,1169570071,Pharmaceuticals,Antimicrobial Agents,Inventory - Medicine (1331),523738,12.24,1.0,12.24,bottle,,2,24.48,Completed,PVS7790
420432444,2025-02-17,Animal Care Center + Pet House Suites,"Librela Solution 1mL vial: 5mg/mL (11.0-22.1 lb), 6 count",1019739147,VC0JBIG9,Zoetis,Zoetis,10022788,Pharmaceuticals,Antiinflammatories,Inventory - Medicine (1331),605232,30.45,6.0,182.7,ml,182.7,1,182.7,Completed,10022788
475101846,2025-09-18,Animal Care Center + Pet House Suites,"PureVax® Feline Rabies: 0.5ml, 25 Count",2104557316,4503817627,Boehringer Ingelheim,Boehringer Ingelheim,159730,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),433495,12.1912,25.0,304.78,dose,423.3,1,304.78,Completed,159730
475037162,2025-09-18,Animal Care Center + Pet House Suites,"Simparica TRIO Chewable Tablets: Green, 44.1-88.0lb, 5 x 6 Dose",6207339540,VC0MEC4X,Patterson,Zoetis,10022682,Parasiticides,Heartworm Parasiticides,Inventory Asset - Preventatives (1335),371220,34.8033,30.0,1044.1,tablet,,1,1044.1,Completed,078945514
475037160,2025-09-18,Animal Care Center + Pet House Suites,Vanguard crLyme:  25 x 1 Dose,6207339540,VC0MEC4X,Patterson,Zoetis,10012878,Vaccines,Vaccines and Other Biologicals,Inventory - Medicine (1331),170181,15.43,25.0,385.75,dose,,1,385.75,Completed,078925876
475703154,2025-09-22,Animal Care Center + Pet House Suites,"Maropitant Citrate Tablets: 60mg, 4 Count",6207360696,VC0MFMDC,Patterson,Multiple Manufacturers,86117002917,Pharmaceuticals,Antiemetics,Inventory - Medicine (1331),596817,4.71,4.0,18.84,tablet,,1,18.84,Completed,078949959
444910323,2025-05-26,Animal Care Center + Pet House Suites,Solliquin,546767,,Vetcove,Nutramax,,,,,849901,0.0,1.0,0.0,purchasing unit,51.12,1,0.0,Completed,1871741b-0eee-45fb-bdb3-e7f7daabb859
469941647,2025-08-28,Animal Care Center + Pet House Suites,Sticker Dose Fill Line: Each,63378334,VC0M42ND,MWI,United Ad Label,ULFP311,Facility Supplies,Identification Supplies,,283811,18.02,1,18.02,dose,21.91,1,18.02,Drop Shipment,383296
469941644,2025-08-28,Animal Care Center + Pet House Suites,"Carbon Steel Surgical Blades: #12, 100 Count",63378332,VC0M42ND,MWI,Multiple Manufacturers,2001T-12,Surgical Instruments,Scalpels Blades Handles Knives,,564108,8.67,1.0,8.67,box,9.53,1,8.67,Completed,601201
469941642,2025-08-28,Animal Care Center + Pet House Suites,Safe-Guard Goats Dewormer Suspension 10%: 125ml,63378332,VC0M42ND,MWI,Merck,4537,Parasiticides,Anthelmintics,,140588,28.41,1.0,28.41,bottle,28.41,1,28.41,Completed,124266
469941640,2025-08-28,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Cats & Small Dogs, 15Ml, 5 Count",63378332,VC0M42ND,MWI,Nutramax,PROVFT5KP15,Nutraceuticals,Probiotics,,189423,16.9,5.0,84.5,each,84.5,1,84.5,Completed,062379
469941645,2025-08-28,Animal Care Center + Pet House Suites,Sticky Back Rolled Printer Paper for Vcheck V200 Analyzer: 5 Count,63378332,VC0M42ND,MWI,Bionote,VCF001,Diagnostics Laboratory,Reagents/Accessories-Chemistry,,732721,7.0,5.0,35.0,roll,35.0,1,35.0,Completed,124408
469941636,2025-08-28,Animal Care Center + Pet House Suites,"Nylon Padded Canine Muzzle Starter Kit, Set of 5 (X-Small - X-Large)",63378332,VC0M42ND,MWI,VetOne,VM05,Animal Handling and Restraints,Muzzles,,6684,4.254,5.0,21.27,each,27.94,1,21.27,Completed,610055
431132469,2025-04-03,Animal Care Center + Pet House Suites,CORTROSYN INJECTION 1ML 0.25 MG/ML VL- EACH,61174933,VC0JXX6V,MWI,MCHNJ,00548590000 EACH,Human Generics,HUM-Not Applicable,Inventory - Medicine (1331),442947,88.99,1.0,88.99,ml,77.04,1,88.99,Completed,900481
431132471,2025-04-03,Animal Care Center + Pet House Suites,Sterile Lubricating Jelly: 4oz,61174933,VC0JXX6V,MWI,Multiple Manufacturers,201,Pharmaceuticals,Lubricants,,145396,0.4975,4.0,1.99,oz,2.6,4,7.96,Completed,060550
431132468,2025-04-03,Animal Care Center + Pet House Suites,Cool Care Plus Lube: 15.5oz,61174933,VC0JXX6V,MWI,Andis,12750,Grooming,Clippers and Blades,,141369,0.5381,15.5,8.34,oz,10.71,1,8.34,Completed,021790
443966324,2025-05-26,Animal Care Center + Pet House Suites,"Claro Otic Solution: 1 ml, 1 x 10 Count",6206413493,VC0KOVTI,Patterson,Elanco,90209438,Pharmaceuticals,Otic Preparations,Inventory - Medicine (1331),156413,18.94,10.0,189.4,tube,,1,189.4,Completed,078950712
443896768,2025-05-26,Animal Care Center + Pet House Suites,"Nutramax Proviable-Forte Kit For Medium & Large Dogs, 30Ml, 5 Count",6663949-0,VC0KOVTN,Penn Vet,Nutramax,PROVFT5KP30,Nutraceuticals,Probiotics,,189253,18.9,5.0,94.5,each,,1,94.5,Completed,NMX1550
